SalePrice,1st_Flr_SF,2nd_Flr_SF,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,BsmtFin_SF_1,Total_Bsmt_SF,Gr_Liv_Area,TotRms_AbvGrd,Bsmt_Unf_SF,Full_Bath
238000,912,1215,13125,7,5,1991,1991,48,1104,2127,8,422,2
228500,1175,807,11287,7,6,1989,1989,421,807,1982,7,386,2
220000,1029,929,9317,7,5,1994,2001,497,779,1958,7,282,2
383970,1282,1414,9965,7,5,2007,2007,984,1264,2696,10,280,2
424870,1466,1362,9965,8,5,2006,2007,1150,1466,2828,11,316,3
250000,1651,0,9178,8,5,2007,2007,0,1643,1651,7,1643,2
360000,2140,0,10481,8,5,2006,2007,0,2140,2140,8,2140,2
279500,1494,0,10652,7,5,2006,2007,0,1494,1494,7,1494,2
200141,1316,0,11175,7,5,2007,2007,0,1316,1316,6,1316,2
246500,1651,0,10235,8,5,2007,2007,0,1643,1651,7,1643,2
276000,1482,1092,9588,8,5,2007,2007,0,1482,2574,10,1482,2
203000,1274,0,8814,7,5,2005,2007,925,1274,1274,6,349,2
155835,728,728,11103,7,5,2006,2006,0,728,1456,8,728,2
194000,1240,0,8556,7,5,2006,2006,0,1240,1240,5,1240,2
195400,1208,0,6762,7,5,2007,2007,664,1208,1208,6,544,2
217000,1546,0,11750,7,5,2005,2006,20,1546,1546,7,1526,2
212999,1500,0,8760,8,5,2006,2006,36,1489,1500,7,1453,2
175900,1270,0,7242,7,5,2005,2006,0,1270,1270,6,1270,2
191000,879,916,9316,7,5,2005,2006,0,879,1795,7,879,2
176432,1314,0,9317,6,5,2006,2006,24,1314,1314,6,1290,2
279000,1743,0,20064,8,6,1976,1976,51,966,1743,5,0,0
126000,990,0,8775,5,5,1994,1994,495,990,990,5,495,1
177500,1200,0,11249,6,5,1995,1995,334,1200,1200,6,322,2
175000,646,662,10021,6,6,1997,2006,539,635,1308,6,96,2
146000,990,0,8428,5,7,1994,1994,420,990,990,5,570,1
147900,1097,0,16561,5,5,1996,1996,549,1097,1097,6,548,1
204750,905,881,9337,6,5,1997,1997,648,824,1786,7,176,2
235500,988,885,10820,7,5,1999,1999,342,988,1873,7,646,2
217000,853,900,12352,7,5,1998,1999,638,853,1753,7,215,2
190550,845,845,9543,7,5,2001,2001,0,845,1690,7,845,2
226000,1479,0,10665,7,5,2003,2003,1013,1453,1479,7,440,2
180000,840,828,11317,7,5,2003,2003,0,840,1668,8,840,2
131000,894,0,11800,5,5,1974,1974,663,864,894,5,201,1
153500,1025,0,8660,5,5,1976,1976,502,1015,1025,6,513,2
160000,1009,0,9720,5,7,1977,1977,755,995,1009,6,240,2
134900,1040,0,8982,5,5,1977,1977,539,1040,1040,5,501,1
130000,907,0,16300,5,4,1977,1977,60,876,907,5,399,1
120000,879,0,9675,5,6,1975,1975,330,864,879,5,102,1
112500,882,0,7700,5,5,1972,1972,138,882,882,5,276,1
122000,969,0,10356,5,6,1975,1975,716,969,969,5,253,1
127000,864,0,7200,5,5,1972,2000,671,864,864,5,193,1
117000,875,0,7200,4,8,1972,2006,385,385,875,5,0,1
305900,2000,0,10386,8,5,2004,2005,1464,2000,2000,8,536,2
192000,1459,0,8749,7,5,2002,2002,0,1459,1459,6,1459,2
213000,992,940,8749,7,5,2003,2003,654,979,1932,7,325,2
200000,860,869,8158,7,5,2002,2002,0,860,1729,7,860,2
267000,1210,1242,16226,8,5,1998,1999,281,1028,2452,9,747,2
228000,1592,0,11927,8,5,1994,1995,408,1556,1592,7,683,2
285000,1668,0,11248,9,5,2002,2002,1059,1626,1668,7,567,2
240000,1220,870,10000,8,5,1995,1996,1079,1220,2090,8,141,2
131500,848,0,4435,6,5,2003,2003,659,848,848,3,189,1
246900,1341,0,17227,8,5,1999,2000,915,1341,1341,5,426,1
219500,847,1081,8200,7,5,2003,2004,0,847,1928,8,847,2
185000,1337,0,8450,7,5,2003,2003,699,1337,1337,6,638,2
179400,738,738,8145,7,5,2007,2007,0,738,1476,7,738,2
213500,939,858,9245,7,5,2006,2006,0,939,1797,8,939,2
179600,1422,0,8500,7,5,2004,2004,0,1422,1422,7,1422,2
173500,1190,0,8769,7,5,2005,2005,709,1169,1190,5,460,2
167840,1330,0,8334,6,5,2006,2007,0,1330,1330,6,1330,2
168675,738,753,8333,7,5,2006,2006,0,738,1491,7,738,2
167000,768,768,9045,5,5,2005,2005,0,768,1536,6,768,2
140000,1214,0,9170,5,7,1965,1965,698,1214,1214,6,420,1
118500,936,0,9825,5,5,1967,1967,936,936,936,4,0,1
110000,1088,0,8308,4,6,1963,1963,132,1088,1088,4,115,1
94750,960,0,10921,4,5,1965,1965,520,960,960,6,440,1
122000,901,450,16287,5,6,1925,1950,130,901,1351,7,666,1
110000,1179,0,8240,6,6,1960,1960,0,1179,1179,5,1179,1
133500,1044,0,6285,6,6,1976,1976,504,960,1044,7,456,1
155000,1125,0,8536,5,5,2006,2007,0,1125,1125,5,1125,1
157000,1090,0,7024,5,5,2005,2006,980,1090,1090,5,110,1
171500,734,674,7023,5,5,2005,2006,611,734,1408,6,123,2
140000,1072,0,3675,6,5,2005,2005,467,547,1072,5,80,1
131750,960,0,6400,5,7,1959,2000,77,960,960,4,52,1
111000,948,0,10215,4,5,1954,1954,492,864,948,5,372,1
108500,740,125,10042,6,8,1920,1995,144,660,865,4,238,1
110000,894,0,9450,4,5,1954,1954,552,894,894,5,342,1
112000,796,550,11767,4,7,1910,2000,0,560,1346,6,560,1
125000,768,0,8172,4,5,1955,1955,544,768,768,4,224,1
79275,864,0,8172,4,5,1955,1955,682,864,864,5,182,1
119000,948,0,8190,4,6,1954,1954,732,948,948,5,216,1
165000,900,602,10592,6,7,1923,1996,0,602,1502,7,602,1
96500,789,0,10594,5,5,1926,1950,0,768,789,5,768,1
136500,1422,0,7223,5,5,1926,1950,319,1290,1422,6,971,1
146500,759,539,6821,6,7,1921,2005,113,651,1298,8,538,2
175000,981,787,7200,5,7,1937,1950,569,731,1768,7,162,1
148500,567,531,4000,7,8,1930,1995,246,531,1098,5,285,1
141500,851,585,6720,6,7,1921,1950,0,585,1436,7,585,1
189950,912,514,7642,7,8,1918,1998,0,912,1426,7,912,1
135000,686,775,7155,6,8,1926,1991,0,686,1461,6,686,1
164000,918,728,7128,7,5,1941,1950,364,918,1646,7,554,2
90350,694,0,4280,5,6,1913,2002,365,440,694,4,75,1
139000,661,589,5362,5,6,1910,2003,0,661,1250,8,661,2
119750,954,0,6305,5,7,1938,1950,0,920,954,5,920,1
145000,979,979,7136,6,6,1946,1950,484,979,1958,8,495,2
145000,1001,1001,6270,5,6,1949,1950,284,1001,2002,8,717,2
238000,867,851,7230,7,7,1927,1992,0,851,1718,8,851,2
153500,1226,0,13108,5,5,1951,1951,0,0,1226,7,0,1
239000,1370,1254,22420,6,6,1918,1950,1128,1370,2624,10,242,2
359100,1940,1254,12168,8,6,1934,1998,428,965,3194,10,537,2
188000,1230,525,7810,4,6,1930,2003,189,930,1755,7,741,2
140000,760,595,6221,5,5,1941,1950,533,728,1355,5,195,2
315000,1549,1178,10570,8,8,1932,1994,297,853,2727,10,556,2
259500,1436,884,7259,6,8,1945,2002,774,1028,2320,9,104,2
257500,1839,0,14442,6,7,1957,2004,1186,1477,1839,7,291,2
219500,960,780,13125,7,6,1940,1984,410,800,1740,6,390,1
123900,529,516,1782,6,6,1980,1980,330,516,1045,5,186,1
200000,1020,0,3907,8,5,1988,1988,577,1004,1020,4,427,1
315000,2726,0,18044,8,5,1986,1986,0,279,2726,6,279,2
141000,720,495,7000,6,7,1940,1950,375,720,1215,6,345,1
87000,803,0,5000,5,6,1941,1950,116,720,803,5,604,1
100000,772,351,6060,4,5,1939,1950,0,732,1123,4,732,1
75200,816,0,3672,5,7,1922,1950,0,816,816,5,816,1
118400,1012,0,8263,6,5,1920,1950,0,1012,1012,6,1012,1
67000,1077,0,8967,5,2,1920,1950,0,961,1077,6,961,1
152000,910,648,13710,5,5,1950,1950,420,910,1558,6,490,1
68104,640,0,11067,2,4,1939,1950,0,0,845,4,0,1
140000,1073,0,6565,4,6,1957,1980,967,1073,1073,6,106,1
124900,1001,0,6060,5,9,1930,2007,737,837,1001,5,100,1
375000,1625,0,5568,8,5,2006,2007,1573,1573,1625,5,0,2
235000,1625,0,4750,8,5,2006,2007,1573,1573,1625,5,0,2
134000,1080,0,9187,6,5,1983,1983,336,1084,1080,5,748,1
215000,1392,0,10000,5,5,2002,2002,585,1441,1392,6,856,2
245000,1409,0,12864,7,5,2002,2002,1392,1409,1409,4,17,1
143000,1026,0,8410,6,6,1974,1974,924,970,1026,5,46,1
244000,1501,0,4054,7,6,1987,1987,949,1501,1501,5,552,2
170000,1328,0,16905,5,6,1959,1959,967,1350,1328,5,383,1
257000,2279,0,19958,6,8,1958,1995,0,585,2279,7,585,2
231713,1689,0,8368,7,5,2006,2007,0,1689,1689,7,1689,2
265900,1484,0,9037,8,5,2006,2006,428,1476,1484,6,1048,2
239000,1571,0,10991,8,5,2007,2007,0,1571,1571,7,1571,2
248900,1646,0,10656,8,5,2006,2007,0,1638,1646,6,1638,2
174000,1240,0,10331,7,7,1985,1985,215,1265,1240,6,970,2
187500,1187,530,13758,7,5,1990,1991,902,1156,1717,7,254,2
187500,1146,0,9590,7,5,2003,2003,786,868,1146,6,82,2
282000,1922,0,11305,8,5,2002,2002,1329,1922,1922,6,593,2
270000,1629,0,14536,8,5,2002,2003,1300,1616,1629,9,316,2
186700,1572,0,35133,5,4,1963,1963,1159,1572,1572,5,413,1
283463,1776,0,15306,8,5,2006,2007,80,1732,1776,7,1652,2
392000,1824,0,12633,10,5,2006,2007,0,1824,1824,8,1824,2
281213,1133,1349,12665,8,5,2005,2006,0,1094,2482,9,1094,2
130000,2034,0,43500,3,5,1953,1953,0,0,2034,9,0,1
140000,936,0,6710,6,5,1996,1997,16,920,936,3,0,0
132250,1040,0,25286,4,5,1963,1963,633,1064,1040,5,431,1
143000,1632,0,25000,5,4,1967,1967,0,1632,1632,8,1632,2
129900,1060,0,4224,5,7,1976,1976,840,1040,1060,6,200,1
134000,1142,0,4224,5,5,1976,1976,874,1142,1142,6,268,1
85500,546,546,1504,4,4,1972,1972,252,546,1092,5,294,1
75000,546,546,2001,4,5,1970,1970,0,546,1092,6,546,1
75190,546,546,1890,4,3,1976,1976,0,546,1092,6,546,1
153500,1008,0,9129,5,5,1977,1977,923,923,1008,4,0,1
196000,1676,0,33983,5,6,1977,1994,1112,1160,1676,6,48,1
157000,716,716,8286,5,7,1977,1977,531,716,1432,6,185,1
129500,768,0,7244,5,7,1970,1970,619,768,768,5,149,1
80000,1608,0,27697,4,3,1961,1961,811,1396,1608,6,585,1
129500,845,0,7599,4,6,1982,2006,565,845,845,4,280,1
124500,816,0,8314,5,7,1982,1982,546,816,816,5,270,1
139000,816,0,11625,5,7,1983,1983,596,816,816,4,220,1
124500,887,0,10447,5,6,1984,1984,516,864,887,5,348,1
157500,1024,0,10533,6,6,1956,1956,773,1008,1024,5,235,1
192100,1851,0,11727,7,6,1969,1969,0,1851,1851,8,1851,2
183500,813,712,8238,6,5,1997,1998,700,813,1525,6,113,2
202000,821,955,9783,6,5,1996,1996,0,821,1776,7,821,2
185000,802,709,11207,6,5,1997,1997,714,802,1511,8,88,2
320000,1392,1070,19378,7,5,2005,2006,57,1392,2462,9,1335,2
240000,1670,0,14859,7,5,2006,2006,0,1670,1670,7,1670,2
250000,1074,990,13128,8,5,2005,2005,0,1074,2064,7,1074,2
239900,901,900,10463,8,5,2005,2005,0,893,1801,8,893,2
309000,1700,512,13751,7,5,2005,2006,60,1700,2212,9,1640,2
274725,887,1134,23257,7,5,2006,2006,0,868,2021,9,868,2
270000,2079,608,13108,8,5,1994,1994,0,2062,2687,9,2062,2
176500,955,677,9084,7,5,1998,1998,0,935,1632,8,935,2
130000,1204,0,3701,8,5,1987,1987,0,1191,1204,5,1191,2
239000,1064,703,5306,7,7,1987,1987,495,1064,1767,5,354,2
457347,1414,1384,16023,9,5,2005,2006,1218,1398,2798,11,180,3
545224,1528,1862,18062,10,5,2006,2006,0,1528,3390,10,1528,3
356383,1102,1371,12292,9,5,2006,2006,205,1094,2473,11,889,2
556581,1992,876,16056,9,5,2005,2006,240,1992,2868,11,1752,3
361919,1264,1312,12438,8,5,2006,2006,0,1234,2576,10,1234,2
535000,1850,848,16052,10,5,2006,2006,1206,1850,2698,11,644,2
401179,1390,1405,15922,9,5,2005,2006,0,1390,2795,10,1390,3
438780,1426,1519,13682,10,5,2006,2006,0,1410,2945,10,1410,3
145000,1056,0,34650,5,5,1955,1955,1056,1056,1056,5,0,1
318000,1714,0,8147,9,5,2005,2005,1191,1714,1714,7,523,2
319000,1826,0,11302,8,5,2005,2006,1422,1814,1826,7,392,2
470000,2000,0,18261,9,5,2005,2005,1416,1910,2000,8,494,2
202500,1621,0,14145,7,7,1984,1998,213,1208,1621,8,995,2
241500,1872,0,10400,7,5,1988,1988,929,1845,1872,6,916,2
188900,945,912,10530,7,5,1978,1978,0,945,1857,8,945,2
207500,1686,0,10240,6,6,1980,1980,625,1686,1686,7,0,2
250000,1392,1392,16692,7,5,1978,1978,790,1392,2784,12,133,3
179900,811,741,11475,6,6,1975,1975,550,713,1552,6,163,2
294323,960,1358,9512,7,5,2005,2006,788,960,2318,8,172,2
184500,1109,766,10530,6,6,1975,2000,548,675,1875,8,127,3
153500,1074,0,10140,5,6,1975,1975,788,1056,1074,6,268,1
162900,832,832,10140,7,5,1976,1976,194,832,1664,8,638,2
181000,1309,0,10140,6,6,1974,1999,663,1040,1309,5,0,1
155000,1103,0,10000,6,6,1974,1974,755,1103,1103,6,348,2
116050,864,0,9353,4,5,1970,1970,0,864,864,5,864,1
97500,874,0,7200,4,4,1971,1971,20,864,874,5,224,1
190000,1419,0,8773,6,5,2002,2002,951,1487,1419,4,536,2
105500,525,567,2760,6,5,1973,1973,0,525,1092,6,525,1
125500,765,600,2160,5,6,1973,1973,402,765,1365,7,363,1
83000,483,504,1953,6,5,1973,1973,309,483,987,5,174,1
116000,494,536,1890,6,7,1972,1972,282,494,1030,6,212,1
118000,672,546,1680,6,7,1972,1972,317,672,1218,7,355,1
89000,483,465,1680,6,5,1972,1972,276,483,948,5,207,1
108000,525,567,1680,6,5,1972,1972,382,525,1092,6,143,1
94500,483,504,1680,6,5,1972,1972,0,483,987,5,483,1
146300,1069,0,4043,6,5,1975,1975,727,1069,1069,4,186,2
145000,1387,0,7514,5,7,1967,1975,373,943,1387,6,462,1
123000,900,0,7838,5,5,1967,1967,769,864,900,6,95,1
137500,1055,0,2280,7,7,1976,1976,120,1055,1055,4,443,2
144000,855,601,2179,6,5,1976,1976,70,855,1456,6,785,2
315000,1980,0,16737,9,5,2004,2005,1447,1980,1980,8,533,2
412083,1738,851,16387,9,5,2006,2006,1369,1738,2589,11,369,2
342643,1249,1347,16259,9,5,2006,2006,0,1249,2596,9,1249,3
252000,1618,0,16163,8,5,2004,2004,0,1618,1618,6,1618,2
293000,1740,0,12228,7,5,2006,2006,0,1721,1740,8,1721,2
415000,1868,0,14780,9,5,2005,2005,1505,1868,1868,7,363,2
326000,1850,0,16033,9,5,2004,2005,1261,1833,1850,8,572,2
325300,1158,1218,14215,8,5,2005,2006,0,1158,2376,9,1158,3
309000,1132,1320,13418,8,5,2004,2005,0,1117,2452,9,1117,3
300000,1117,1089,13975,9,5,2005,2006,0,1090,2206,10,1090,2
275500,1038,1060,10240,8,5,2005,2005,0,1030,2098,8,1030,2
338500,1625,466,9942,9,5,2005,2006,1290,1606,2091,8,316,2
345000,1182,1142,11924,9,5,2005,2006,998,1175,2324,11,177,3
298236,1054,1335,10672,8,5,2006,2006,0,1054,2389,10,1054,2
329900,1544,814,11643,8,5,2005,2006,880,1524,2358,10,644,2
360000,1944,0,12378,9,5,2003,2004,1274,1896,1944,8,622,2
281000,1120,850,11065,8,5,2006,2006,0,1085,1970,8,1085,2
372397,1792,0,13758,9,5,2005,2006,1232,1792,1792,6,560,2
378000,1780,0,14828,9,5,2004,2005,1383,1780,1780,7,397,2
374000,1792,0,11846,9,5,2003,2004,1567,1792,1792,6,225,2
437154,1848,880,20431,9,5,2005,2006,1410,1848,2728,10,438,2
275000,1058,846,10927,8,5,2005,2005,546,1058,1904,8,512,2
185850,1364,0,7052,7,5,2005,2005,659,1364,1364,6,705,2
282500,1565,0,5911,9,5,2005,2005,472,1560,1565,6,1088,2
202500,1368,0,6955,7,5,2005,2006,0,1368,1368,6,1368,2
202665,1368,0,6792,7,5,2005,2006,0,1368,1368,6,1368,2
332200,1686,0,7740,9,5,2006,2006,1023,1686,1686,6,663,2
310090,1666,0,6373,9,5,2006,2006,415,1666,1666,6,1251,2
169990,1316,0,10237,6,5,2005,2006,28,1316,1316,6,1288,2
170440,728,728,10237,6,5,2005,2006,0,728,1456,8,728,2
169985,738,754,10237,7,5,2006,2006,0,738,1492,8,738,2
179665,664,832,17104,7,5,2006,2006,554,654,1496,7,100,2
219210,879,984,14054,7,5,2006,2006,0,879,1863,9,879,2
174190,1326,0,11660,6,5,2006,2006,0,1326,1326,6,1326,2
172785,728,728,15578,6,5,2006,2006,0,728,1456,8,728,2
258000,1052,1321,11631,8,5,2004,2005,0,1052,2373,9,1052,2
185101,738,754,9073,7,5,2006,2006,0,738,1492,8,738,2
210250,1364,0,3087,7,5,2006,2006,453,1220,1364,6,767,2
167240,1248,0,3010,7,5,2005,2006,16,1248,1248,5,1232,2
156820,1142,0,3010,7,5,2005,2006,16,1142,1142,6,1126,2
213490,1506,0,3013,7,5,2005,2005,16,1362,1506,6,1346,2
264561,1567,0,3982,8,5,2006,2006,1154,1520,1567,7,366,2
246578,1500,0,4045,7,5,2006,2006,1070,1356,1500,6,286,2
192140,734,1104,21930,5,5,2005,2005,0,732,1838,7,732,2
178000,707,707,9056,8,5,2004,2004,0,707,1414,6,707,2
201490,848,750,9171,7,5,2004,2005,0,848,1598,7,848,2
230500,1454,482,11194,8,5,2000,2000,0,1406,1936,7,1406,2
180000,807,702,7875,7,5,2003,2003,0,783,1509,8,783,2
173000,959,712,10852,6,5,2000,2000,786,959,1671,7,173,2
230000,1005,1286,8738,7,5,1999,1999,0,975,2291,8,975,2
348000,1407,985,9452,8,5,1997,1998,1074,1396,2392,7,322,2
286000,1079,897,9660,8,5,1998,1998,791,1044,1976,7,253,2
300000,1205,1029,9545,8,5,2000,2000,505,1160,2234,7,655,2
625000,1831,1796,35760,10,5,1995,1996,1387,1930,3627,10,543,3
280000,1086,838,12011,8,5,1998,1998,956,1086,1924,7,130,2
258000,1165,1098,12090,8,5,1998,1998,0,1141,2263,10,1141,2
350000,1358,1368,10019,8,5,1995,1995,527,1342,2726,9,815,2
584500,1933,1567,17242,9,5,1993,1994,292,1733,3500,11,48,3
290000,1203,1323,10120,8,5,1994,1994,740,1165,2526,8,425,2
252000,1116,848,12447,8,5,2005,2006,0,1100,1964,8,1100,2
423000,2097,0,20896,8,5,2005,2006,1721,2077,2097,8,356,1
290000,1660,0,10182,8,5,2006,2006,1220,1660,1660,8,440,2
232000,1616,0,8688,7,5,2005,2005,0,1616,1616,7,1616,2
199000,1504,0,10936,8,5,2006,2006,0,1504,1504,7,1504,2
198600,1278,0,8640,8,5,2006,2006,24,1278,1278,5,1254,2
405749,2036,604,13162,9,5,2006,2006,1836,2036,2640,11,200,3
232600,1489,0,11216,8,5,2006,2006,0,1489,1489,7,1489,2
266000,1095,844,10728,8,5,2006,2006,0,1095,1939,8,1095,2
186500,756,797,8125,7,5,2005,2006,0,756,1553,6,756,2
200825,858,858,8125,6,5,2005,2005,0,858,1716,7,858,2
197000,778,798,8125,7,5,2006,2006,0,770,1576,6,770,2
185000,1262,0,7200,6,5,2006,2006,905,1262,1262,5,357,2
176000,1266,0,7500,7,5,2005,2005,0,1257,1266,6,1257,2
187750,1301,0,7200,7,5,2006,2006,0,1293,1301,5,1293,2
186800,1400,0,11024,7,5,2005,2006,0,1400,1400,6,1400,2
142500,1141,0,13072,6,5,2005,2005,0,1141,1141,6,1141,1
158000,1158,0,13072,6,5,2004,2004,941,1158,1158,5,217,1
184000,891,795,7800,7,5,2005,2005,0,891,1686,8,891,2
184900,831,754,7632,7,5,2005,2005,0,784,1585,7,784,2
187000,941,896,8304,6,5,1997,1998,0,941,1837,7,941,2
175900,810,793,7153,6,5,1992,1992,387,761,1603,7,374,2
248500,844,887,9370,6,5,1992,1993,758,836,1731,7,78,2
172000,1398,0,7175,6,5,1990,1991,904,1398,1398,5,494,2
151000,1217,0,7175,6,5,1991,1991,278,1217,1217,5,939,2
119900,965,0,7800,5,5,1965,1965,641,828,965,6,187,1
129500,988,0,9100,5,4,1962,1962,36,988,988,6,952,1
125000,1728,0,9100,5,5,1963,1963,1332,1728,1728,10,396,2
119500,1286,368,8927,6,6,1977,1977,0,0,1654,10,0,2
151000,1212,0,8471,6,7,1977,1995,506,506,1212,6,0,1
116000,909,0,8450,5,6,1968,1968,162,882,909,5,450,1
135000,1236,0,6993,5,7,1961,1994,465,912,1236,6,447,1
260000,2151,495,14330,7,4,1974,1974,1023,1748,2646,9,228,2
260000,1301,1116,16059,8,5,1991,1992,0,1288,2417,9,1288,2
334000,1520,1306,11025,8,5,1992,1993,1118,1334,2826,9,216,2
262000,1624,0,12461,8,5,1994,1995,1456,1624,1624,5,168,2
176400,1143,0,3628,7,5,2004,2004,0,1143,1143,5,1143,1
197000,1247,0,3316,8,5,2005,2005,1039,1247,1247,4,208,1
151000,520,600,3180,7,5,2005,2005,0,600,1200,4,600,2
147400,520,623,2544,7,5,2005,2005,0,600,1223,4,600,2
149900,520,623,2544,7,5,2005,2005,0,600,1223,4,600,2
144152,520,600,3180,7,5,2005,2005,0,600,1200,4,600,2
183900,713,739,3735,7,5,1999,1999,450,691,1452,6,241,2
200000,854,840,8314,7,5,1997,1998,0,569,1694,6,569,2
221000,1568,0,7180,8,5,2001,2002,0,1568,1568,6,1568,2
270000,1494,0,9549,8,5,1995,1996,437,1494,1494,6,0,1
188000,1036,0,3640,8,5,1980,1980,860,1036,1036,4,176,1
190000,1226,0,3874,8,5,1980,1980,807,1226,1226,4,419,1
170000,1226,0,3876,8,5,1978,1978,652,1226,1226,4,48,1
385000,1842,0,50271,9,5,1981,1987,1810,1842,1842,5,32,0
146500,1193,0,13110,5,6,1972,1972,962,1153,1193,6,191,2
170000,1222,698,10192,7,6,1968,1992,0,570,1920,8,570,3
179900,708,708,11700,6,6,1968,1968,404,708,1416,7,304,2
165150,1012,778,10400,6,5,1972,1972,247,732,1790,8,485,1
164500,1334,0,10140,7,6,1967,1967,553,1334,1334,7,713,2
140000,1164,0,9600,7,5,1969,1969,0,1164,1164,6,1164,1
135500,980,0,9750,5,5,1967,1967,400,980,980,6,100,2
142000,1051,0,9600,5,5,1968,1968,758,1051,1051,6,293,1
155000,884,886,8640,5,5,1968,1968,361,900,1770,7,56,1
157500,976,0,9360,6,7,1968,2004,760,976,976,4,216,1
138500,1052,0,8400,5,5,1968,1968,1016,1052,1052,5,36,1
140000,898,0,8400,5,6,1968,1968,744,833,898,6,89,1
158000,1141,0,9600,5,7,1967,1967,602,1141,1141,6,137,1
146000,1200,0,9230,5,8,1965,1998,661,864,1200,6,203,1
129900,864,0,9100,5,5,1958,1958,521,864,864,5,169,1
145000,1712,0,8393,5,5,1959,2005,528,1626,1712,8,1098,2
185900,1565,0,8800,6,7,1965,2000,901,1187,1565,7,34,2
160000,1251,0,8800,6,6,1964,1964,553,1251,1251,6,698,1
157500,720,720,9350,5,6,1964,1964,360,720,1440,7,360,1
140000,1095,0,10382,6,5,1958,1958,513,588,1095,6,75,1
150000,1053,0,8973,5,7,1958,1991,567,1008,1053,6,413,1
151500,1248,0,10800,5,7,1960,1960,632,1248,1248,6,616,1
129800,816,0,8550,6,8,1934,1950,574,816,816,4,242,1
137000,1043,0,9724,5,7,1947,1950,0,938,1043,5,938,1
121600,774,456,4712,4,7,1946,1950,384,747,1230,5,363,1
79900,747,0,5825,4,5,1926,1953,0,600,747,5,600,1
127000,936,316,7438,5,8,1908,1991,0,504,1252,5,504,1
161000,1433,0,9600,5,6,1961,1990,915,1251,1433,7,336,1
146500,1624,0,10858,5,6,1952,1952,40,1444,1624,6,1404,1
135000,1216,0,9600,5,5,1951,1951,996,1056,1216,7,60,1
137900,2136,0,10680,5,3,1951,1951,756,2136,2136,7,1380,2
133000,958,620,9490,6,7,1941,1950,403,806,1578,5,238,1
137000,1024,704,9462,5,6,1949,1973,0,704,1728,7,704,1
121000,936,0,9888,5,6,1954,1975,486,936,936,5,450,1
98600,1235,0,8500,5,3,1961,1961,600,1235,1235,6,635,1
226000,1216,941,14200,7,6,1966,1966,445,924,2157,8,479,2
118000,1128,0,9000,5,5,1954,1954,812,936,1128,5,124,1
235000,1360,1360,25419,8,4,1918,1990,1036,1360,3112,8,140,2
135000,1008,0,9723,6,7,1963,1963,0,1008,1008,5,1008,1
132500,1190,0,7728,5,6,1962,1962,803,1106,1190,6,303,1
143000,1144,0,8163,5,6,1959,1959,748,1144,1144,6,102,1
132000,1364,0,8400,5,5,1957,1957,623,1179,1364,6,556,1
145250,1383,0,11600,6,5,1960,1960,565,1383,1383,7,818,1
148000,1370,0,10000,5,6,1956,1956,678,1058,1370,6,99,1
141000,1092,0,14850,5,5,1957,1957,895,1092,1092,6,197,1
153000,1124,0,10152,6,6,1956,1994,914,1124,1124,6,210,1
134450,1236,0,10011,5,6,1957,1996,360,1070,1236,6,710,1
156000,1050,0,8092,6,8,1954,2000,824,1050,1050,6,226,1
140000,1375,0,11310,6,5,1954,1954,0,1367,1375,5,1367,1
139500,1008,0,12778,5,6,1952,2003,658,1008,1008,4,350,1
155000,1575,0,10170,6,6,1951,1951,0,216,1575,5,216,1
127000,1145,0,7700,5,7,1956,1956,271,301,1145,6,30,1
133500,1005,0,11050,5,5,1956,1956,488,1005,1005,6,517,1
125000,1056,0,13600,5,6,1955,1955,144,1056,1056,6,0,1
142000,884,0,15428,5,6,1951,1991,741,884,884,4,143,1
167000,2039,0,21299,7,5,1941,1963,0,929,2039,7,929,1
159000,1384,0,13300,5,5,1956,2001,494,1015,1384,6,521,1
180000,1392,1248,22136,5,5,1925,1975,1018,2171,2640,10,1153,2
127000,900,412,7500,6,6,1947,1950,0,784,1312,6,784,1
112000,865,445,7000,6,6,1924,1950,617,617,1310,6,0,2
99800,713,0,10410,3,8,1930,2001,0,713,713,5,713,1
117000,833,0,5400,5,7,1954,2000,415,833,833,4,418,1
108480,1073,0,5400,5,6,1921,1968,0,1073,1073,4,1073,1
68000,715,0,10914,3,3,1929,1950,0,715,715,4,715,1
86900,448,272,7008,4,8,1900,1998,0,448,720,5,448,1
120000,1130,0,10800,5,6,1920,1950,821,1120,1130,5,299,1
155500,774,821,7200,6,8,1915,1950,338,663,1595,7,325,2
80000,981,779,10818,4,4,1910,1950,0,1077,1760,7,1077,1
105000,694,520,10410,3,4,1915,1950,0,672,1214,6,672,1
160000,1766,648,10800,5,4,1900,1970,664,954,2414,10,290,2
170000,1096,370,10800,5,8,1936,1989,626,796,1466,7,170,2
160000,1324,0,8658,6,5,1965,1965,643,1088,1324,6,445,2
159950,1086,0,13400,5,5,1966,1966,516,1024,1086,6,380,1
165000,1146,0,10184,6,5,1963,1963,580,1083,1146,6,503,1
159000,1085,649,9786,6,7,1962,1981,600,912,1734,7,312,1
147000,1207,0,9510,6,5,1962,1985,701,1135,1207,6,434,1
115000,912,0,7800,5,5,1964,1964,312,912,912,5,0,1
159500,1194,0,8910,6,6,1959,1959,655,655,1194,6,0,1
120000,864,0,7332,6,6,1959,1959,414,864,864,4,450,1
129900,816,0,7100,5,7,1957,1957,708,816,816,5,108,1
